"placekey","location_name","latitude","longitude"
zzz-222@627-s6c-s5z,Charlton Garden,40.82468,-73.907103
222-223@627-s62-q4v,Dyckman Street Viaduct,40.868903,-73.931935
zzz-222@627-vsy-5vf,Carlton Park Crown,40.551759,-74.184609
zzy-222@627-s89-wc5,New York City Department Of Parks And Recreation,40.68975,-73.886635
zzz-222@627-wbn-f4v,The High Line,40.747886,-74.00476
zzy-222@627-s4n-8qf,SP Parking,40.781706,-73.973498
zzz-222@627-s93-bzf,Garden Playground,40.701088,-73.938305
zzw-223@627-vtz-jqf,P S 29,40.614247,-74.116389
227-222@627-s4v-bzf,Morningside Dog Run,40.804347,-73.957658
22d-222@627-wbn-mx5,The Top of The Standard,40.740966,-74.008107
zzz-222@627-s6b-cdv,Inwood Park,40.844751,-73.91533
zzz-222@627-wbv-cbk,De Witt Clinton Park,40.768496,-73.994396
zzy-222@627-tmm-g6k,Harriman Summer Camp S 11 Inc,40.588786,-73.805913
zzz-222@627-s8n-guk,Queensbridge Park,40.756408,-73.948596
zzw-223@627-s8r-f75,Cambio,40.753614,-73.983224
zzy-224@627-s4n-87q,Leaping Frog Cafe,40.780357,-73.968776
zzy-223@627-s7v-jgk,Playground Sixty Two LXII,40.734946,-73.852685
zzz-222@627-wh2-75z,P S 314 503,40.641328,-74.01877
zzz-222@627-sbg-t35,Saw Mill Playground,40.808911,-73.919373
zzz-222@627-s95-2rk,P S 384,40.690377,-73.904209
zzy-222@627-wdc-ej9,West Playground,40.587347,-73.970095
zzz-222@627-wgz-435,Leif Ericson Park,40.632202,-74.014056
zzw-222@627-s9c-zfz,Delta Sky360 Club,40.75698,-73.847963
zzz-222@627-s6g-8sq,William Mccray Playground,40.815551,-73.937646
zzz-222@627-rzt-6p9,Catharine Turner Richardson Park,40.767827,-73.747033
zzz-222@627-s6h-cdv,Park Washington,40.844322,-73.900287
zzw-222@627-s9g-d7q,Flushing Meadows Pitch & Putt,40.751826,-73.841133
zzz-222@627-wg3-8vz,Hickman Playground,40.620381,-73.913459
zzz-222@627-wdc-jn5,Grady Playground,40.583161,-73.964477
zzz-222@627-s99-6zf,Lewis H Latimer House,40.765988,-73.829428
zzw-222@627-s8g-bff,McGolrick Park's Down to Earth Farmers Market,40.724631,-73.943294
zzy-222@627-s9p-v9f,King Manor Museum,40.703088,-73.803789
zzz-222@627-wdc-6kz,Holocaust Memorial Park,40.582674,-73.953644
zzw-233@627-s8r-fmk,Central Parking System,40.757325,-73.979143
zzz-222@627-s96-2rk,Middleton Playground,40.700571,-73.955495
zzz-222@627-wg7-g49,Floyd Patterson Ballfields,40.660957,-73.904003
zzz-222@627-wbz-yy9,Vietnam Veterans Plaza,40.702809,-74.009987
zzz-222@627-s6f-5zz,Taqwa Community Farm,40.832626,-73.929167
zzy-222@627-s4r-qcq,River Run Playground,40.787404,-73.982569
223-222@627-sbg-7qz,Evan Cather Golf,40.792967,-73.919126
zzy-222@627-wgw-d7q,Kupas Boro Park,40.63404,-73.996953
zzz-222@627-s8f-c5z,Robert Moses Playground,40.748015,-73.969662
zzz-222@627-wc3-mx5,Van Voorhees Park,40.689901,-73.999877
zzz-222@627-rw9-st9,Poe Park,40.865142,-73.894444
222-223@627-s9f-ysq,Al Oerter Recreation Center,40.75141,-73.833836
zzz-222@627-s6g-ks5,Patterson Playground,40.815621,-73.92261
zzz-222@627-tk4-f9f,Cardozo Playground,40.593287,-73.786584
zzz-222@627-sb9-q9f,Playground Thirty Five Xxxv,40.75482,-73.922043
zzw-222@627-s69-pjv,Audi Yankees Club,40.830456,-73.926085
222-223@627-rwb-whq,Van Cortlandt Park Conservancy,40.84724,-73.870713
zzw-222@627-wc7-9j9,Square Square,40.717647,-74.002833
zzy-222@627-s8n-yqf,John Jay Park,40.76931,-73.948858
zzz-222@627-vv6-fpv,P S 45,40.628319,-74.107598
zzz-222@627-wfd-68v,Nyc Open Space 269,40.611451,-74.025479
227-222@627-wbv-hyv,Central Parking System Westside,40.754017,-73.996135
zzz-222@627-rzt-p35,Nassau Mall,40.764949,-73.724711
zzz-222@627-s6c-t7q,Ps 146,40.824551,-73.9056
zzz-222@627-rvh-p35,Hawkins Park,40.846607,-73.786687
zzz-222@627-rwn-yy9,Francis Lewis Park,40.796472,-73.824749
zzz-222@627-wc7-649,Playground One,40.712328,-73.997416
zzz-222@627-rw8-c3q,Loreto Playground,40.848875,-73.851976
zzz-222@627-s7m-75z,I S,40.736991,-73.888314
zzz-222@627-wg6-8n5,Fraser Square,40.619969,-73.941229
zzz-222@627-s2b-wzf,Nyc Open Space 39,40.699445,-73.746406
zzz-222@627-wc9-qmk,Seward Park Campus,40.715871,-73.98917
zzz-222@627-sb7-v2k,Van Alst Playground,40.770739,-73.928175
zzz-222@627-wc8-skf,Trinity Park,40.69922,-73.984883
zzz-222@627-rwn-35z,Nyc Open Space 138,40.828925,-73.833525
zzz-222@627-wdg-yy9,Avenue R Mall,40.605125,-73.963856
zzz-222@627-s84-fmk,Van Dyke Playground,40.664502,-73.904192
zzz-222@627-s6b-6c5,Victory Garden Crotona,40.835333,-73.900043
zzy-223@627-rwh-pd9,Gulf Oil,40.895214,-73.881402
zzy-222@627-s69-pjv,October Baseball,40.829661,-73.926158
zzy-222@627-s99-ndv,Murray Hill Playground,40.761305,-73.812604
zzz-222@627-s7v-xbk,Crosson Green,40.741995,-73.896412
zzz-222@627-s5x-c89,Dyckman House Museum,40.867439,-73.922869
zzz-222@627-wf4-s3q,Von Briesen Park,40.606982,-74.060177
zzy-222@627-s7q-psq,New York City Department Of Parks And Recreation,40.697866,-73.896701
zzz-222@627-tmm-389,Seaside Playground,40.5809,-73.830683
222-223@627-wfb-5vf,South Fin Grill,40.589377,-74.066333
zzz-222@627-s6g-qj9,Harlem Lane Playground,40.825624,-73.934835
22g-222@627-wc7-2ff,Tribeca Park Cafe,40.719864,-74.005595
zzz-222@627-s4m-bkz,Happy Warrior Playground,40.795427,-73.968648
zzy-222@627-vv3-47q,New York City Department Of Parks And Recreation,40.63077,-74.164892
zzz-222@627-s8m-33q,Wnyc Transmitter Park,40.729843,-73.962333
zzw-223@627-s8k-y5f,Orchard Alley Garden,40.721098,-73.978548
zzz-222@627-tmq-8qf,P S 114,40.577463,-73.854089
zzz-222@627-sb8-rzf,Wards Island Park,40.785978,-73.935321
zzz-222@627-s8y-fs5,Dean Playground,40.680928,-73.973173
zzz-222@627-s94-fcq,Thomas Boyland Park,40.681633,-73.907377
zzz-222@627-s25-bhq,Nautilus Playground,40.685166,-73.770691
zzz-222@627-wf8-6x5,Terrace Playground,40.613591,-74.098938
22m-224@627-s8j-gzf,Central Parking,40.736635,-73.991618
zzz-222@627-s7w-w49,P S 12 James B Colgate,40.742458,-73.893364
zzz-222@627-vs7-cdv,Freshkills Park,40.576811,-74.185518
zzz-222@627-s7z-kzz,P S 218,40.669488,-73.874624
226-225@627-s6k-3nq,Help Crotona Park,40.840771,-73.891188
zzw-222@627-s6j-ygk,Cary Leeds Center for Tennis & Learning,40.839115,-73.895616
zzw-222@627-wc3-bff,Brooklyn Borough Hall,40.692903,-73.990283
zzz-222@627-s4n-psq,Sunshine Playground,40.788493,-73.947847
zzz-222@627-s83-vzz,Grace Playground,40.671544,-73.894284
zzz-222@627-s6g-7yv,Courtney Callender Playground,40.810031,-73.940153
zzz-222@627-s8k-pn5,Tompkins Square Park,40.726788,-73.981326
222-222@627-s62-q4v,The Hudson,40.868974,-73.931861
22c-225@627-wbn-9zz,Equinox Fitness Clubs,40.743612,-74.006821
zzy-222@627-s9f-kpv,Queens Museum Of Art,40.745862,-73.846724
zzz-222@627-s4r-m49,Tecumseh Playground,40.78181,-73.978522
222-222@627-rwb-whq,First Vehicle Services,40.847421,-73.870244
zzz-222@627-s6b-nbk,Fox Playground 156,40.814879,-73.898791
zzw-222@627-rwm-gkz,True Spec Golf,40.81095,-73.833654
zzw-222@627-s8k-jn5,Williamsburg Park,40.715459,-73.975177
zzz-222@627-s7z-cbk,Green Gems,40.676425,-73.875209
zzy-222@627-rwb-sbk,Bronx Zoo Treetop Adventure,40.853864,-73.87234
zzz-222@627-s69-kxq,Mosaic Success Garden,40.840678,-73.925406
zzz-222@627-s8g-zj9,Lentol Garden,40.720194,-73.945047
zzz-222@627-s7n-f4v,P S 113,40.705522,-73.861627
zzz-222@627-s8y-5cq,University Place,40.690481,-73.981432
zzz-222@627-s93-fcq,Fermi Playground,40.70061,-73.928413
zzz-222@627-sb8-7t9,Whitey Ford Field,40.777624,-73.934938
zzz-222@627-rw8-mkz,Nyc Open Space 163,40.865944,-73.835113
zzy-223@627-s9f-p35,USTA Billie Jean King National Tennis Center,40.750488,-73.845563
zzz-222@627-rwc-kj9,Mazzei Playground,40.862484,-73.858417
zzy-224@627-wby-z4v,The Immigrants,40.703019,-74.016004
zzy-224@627-s8r-f75,Public Fare,40.753586,-73.983241
zzz-222@627-s4v-3dv,Harlem Rbi,40.786645,-73.94386
zzz-222@627-rwq-ysq,Story Playground,40.822759,-73.862808
zzz-222@627-s8r-75z,Gutenberg Playground,40.763464,-73.990165
zzz-222@627-s8w-wrk,M S 587,40.662263,-73.935706
zzy-222@627-w9f-qpv,Mahoney Park,40.643387,-74.085662
zzz-222@627-s96-hh5,Martinez Playground,40.709071,-73.944511
zzy-222@627-s4v-h89,Central Park,40.793776,-73.950871
zzz-222@627-tnw-xkf,Idlewild Park,40.656568,-73.758753
zzy-222@627-rwd-hh5,New York City Department Of Parks And Recreation,40.886488,-73.838091
zzz-222@627-wc8-x3q,Tanahey Playground,40.710198,-73.994958
zzz-222@627-wfg-sbk,Lyons Pool,40.637213,-74.074279
zzz-222@627-wg8-vj9,Bayview Playground,40.635008,-73.886633
zzz-222@627-s6m-r6k,Bennett Park,40.852948,-73.93825
zzz-222@627-vsv-xnq,Nyc Open Space 244,40.559365,-74.147212
zzz-222@627-s6g-cyv,Melrose Playground,40.820388,-73.918412
zzz-222@627-s8d-v75,Manhattan Ave Street End,40.738945,-73.95518
zzz-222@627-s8n-7wk,St CatherineS Park,40.765194,-73.958721
222-222@627-s4n-8sq,American Museum of Natural History Gift Shop,40.781244,-73.973853
zzy-222@627-s6n-9cq,The Cloisters,40.86487,-73.931705
224-223@627-s4r-4sq,Elinor Bunin Munroe Film Center,40.773433,-73.983541
zzz-222@627-wc2-pvz,St MaryS Field,40.676387,-73.997241
zzy-222@627-sbb-4y9,St Michael's Playground,40.759011,-73.899863
zzz-222@627-s94-f4v,Hull Street Garden,40.680068,-73.907683
zzw-222@627-s8r-f75,Columbo USA,40.753616,-73.983249
zzw-223@627-sb6-cnq,Playground Ninety,40.757212,-73.878564
zzz-222@627-s86-5j9,Gateway,40.656773,-73.869396
zzz-222@627-s6c-vcq,Rev J Polite Playground,40.827024,-73.897026
zzy-222@627-s9t-snq,Ehrenreich Austin Playground,40.715582,-73.836992
zzz-222@627-s95-vzz,La Guardia Playground,40.709909,-73.959092
zzw-222@627-s9d-q4v,Box Frites,40.757736,-73.845504
223-222@627-s8g-zvf,McCarren Park Dog Run,40.72171,-73.952553
zzz-223@627-s8g-bc5,P S 110,40.723962,-73.94205
zzy-224@627-wdb-ce5,Creativity Soccer,40.575028,-73.971318
zzw-222@627-rw7-2hq,P S 78,40.878304,-73.850976
zzz-222@627-s8k-zxq,Kenkeleba House,40.722128,-73.982665
zzz-222@627-w7d-b6k,Bloessers Pond,40.516239,-74.209083
227-222@627-s9b-bp9,Underhill Playground,40.746715,-73.802099
zzz-222@627-vsy-yvz,Drumgoole Tot Lot,40.5494,-74.179904
229-222@627-s4k-fj9,Central Parking System,40.79492,-73.975783
zzy-222@627-s2c-26k,New York City Department Of Parks And Recreation,40.713142,-73.7581
zzz-222@627-s9y-fzz,Peters Field,40.705978,-73.774947
zzw-222@627-s65-8n5,Spuyten Duyvil Playground,40.886788,-73.914979
zzz-222@627-s6h-dgk,El Batey De Do a Provi Garden,40.847842,-73.896337
zzy-222@627-s4n-f2k,Le Pain Quotidien,40.77397,-73.966542
zzz-222@627-vvn-kmk,Dongan Playground,40.582513,-74.089332
zzz-222@627-tmq-7qz,Neponsit Mall,40.571534,-73.858782
zzw-222@627-rwd-hh5,Seton Falls Park,40.886488,-73.838091
zzz-222@627-s6f-yy9,Renaissance Playground,40.821199,-73.941423
zzz-223@627-wdh-zxq,P S 99,40.621193,-73.965988
zzw-222@627-wbt-td9,Central Parking System,40.751153,-73.997299
zzz-222@627-wdk-bx5,Yak Playground,40.592396,-73.935796
zzz-222@627-s95-vvf,Marcy Green Center,40.709355,-73.957011
zzy-223@627-s4n-8sq,Hayden Planetarium,40.781218,-73.973877
zzy-224@627-s9f-p35,Aces,40.750508,-73.845589
zzz-222@627-s8x-grk,P S,40.680351,-73.926729
zzy-223@627-wc7-9fz,New York City Department Of Parks And Recreation,40.716449,-74.001713
zzw-22q@627-wc3-835,Borough Hall Greenmarket,40.692896,-73.990572
zzz-222@627-wdf-bp9,Surfside Garden,40.573529,-73.994592
zzz-222@627-vs7-z75,Greenbelt Native Plant Center,40.595848,-74.181438
zzw-222@627-w7c-jn5,Nyc Open Space 227,40.513476,-74.219934
zzw-222@627-s6m-v2k,Peter Jay Sharp Boathouse,40.856535,-73.921667
zzz-222@627-s6d-v4v,Audubon Playground,40.841588,-73.937841
zzz-222@627-s8z-qmk,Stroud Playground,40.675091,-73.962143
zzy-223@627-s8r-jy9,East River Esplanade Dog Run aka Andrew Haswell Green Dog Run,40.763898,-73.964108
zzz-222@627-s8j-fvf,Jefferson Market Garden,40.73446,-73.999518
zzy-222@627-s6h-snq,Morton Playground,40.85135,-73.914189
zzz-222@627-s84-vxq,New Vision Garden,40.66605,-73.887194
zzz-222@627-vvc-p7q,P S 41,40.573504,-74.1083
zzw-222@627-s8x-y9z,Quik Park Underhill,40.676638,-73.965801
zzz-222@627-tkc-mc5,Beach 9 Playground,40.595622,-73.74463
zzy-222@627-vsn-rhq,New York City Department Of Parks And Recreation,40.530821,-74.177802
zzz-222@627-s6b-5fz,Gouverneur Playground,40.835557,-73.903527
22s-222@627-wbt-s3q,Marty's Auto Body Services,40.748998,-74.003869
zzz-222@627-s9w-5xq,Norelli Hargreaves Playground,40.690604,-73.809102
zzw-222@627-smd-jqf,Riverdale Stables,40.901905,-73.894176
zzz-222@627-vsx-rx5,I S,40.545364,-74.145782
zzz-222@627-w9f-wkz,Liotti Ikefugi Playground,40.638747,-74.083952
224-223@627-rwt-ty9,CITGO,40.8359,-73.838881
222-224@627-s4m-w8v,Thomas J Watson Library,40.779439,-73.963257
222-223@627-rvg-4qf,Rick Nielsen Golf,40.86336,-73.808025
224-222@627-s98-q9f,Queens Historical Society,40.763626,-73.824084
zzz-222@627-s6j-v2k,Longfellow Garden,40.825682,-73.887564
zzz-222@627-s93-54v,Gilbert Ramirez Park,40.706077,-73.934416
zzw-223@627-wbz-v9f,Central Parking System,40.708357,-74.002568
zzz-222@627-s6c-4sq,Melrose Commons Park,40.823108,-73.913784
zzz-222@627-rwq-kpv,Garrison Park,40.822074,-73.884394
zzz-222@627-s6k-t7q,Crotona Parkway Malls,40.845363,-73.884727
zzz-222@627-tk4-nqz,Westbourne Playground,40.608021,-73.76428
zzz-222@627-s8k-vzz,Hamilton Fish Park,40.719612,-73.980696
zzz-222@627-wbn-kzz,Corporal John A Seravalli Playground,40.738952,-74.004503
zzz-222@627-s4r-66k,West End Towers,40.774641,-73.988944
223-222@627-wbn-kj9,Detective Joseph Mayrose Park,40.742293,-74.00343
zzz-222@627-s94-qj9,P S 299,40.690704,-73.917799
zzz-222@627-s9f-mkz,Corona Golf Playground,40.747666,-73.854404
zzz-223@627-s8k-snq,9Th St Community Garden Park,40.725364,-73.977512
zzz-222@627-wh3-ks5,Washington Park,40.672872,-73.985656
zzz-222@627-rwb-9pv,Whalen Park,40.874343,-73.87777
22f-222@627-s8j-ghq,Central Parking,40.739129,-73.995944
zzz-222@627-s6b-c89,Jerome Playground South,40.844792,-73.914017
zzz-222@627-s6n-4d9,Roberto Clemente State Park,40.854271,-73.920463
zzz-222@627-wh6-7qz,Todd Triangle,40.672019,-74.008675
zzz-222@627-s6b-9s5,Sedgwick Playground,40.845666,-73.92332
zzz-222@627-s85-mrk,Spring Creek Park Nature Area,40.64049,-73.878691
zzz-222@627-vtx-fmk,Nyc Open Space 214,40.633062,-74.144108
zzy-223@627-s9c-zpv,Arancini Bros,40.755921,-73.845712
226-222@627-rzx-rrk,Gabe Lee Golf,40.7642,-73.749107
zzz-222@627-s6k-3dv,Crotona Park,40.838564,-73.892413
222-224@627-vvg-sqz,Destiny Auto Repair,40.564911,-74.131737
223-223@627-s8r-f75,Fever Tree Porch,40.753183,-73.982927
zzw-222@627-wbn-j7q,The High Line,40.739638,-74.009123
zzz-222@627-rvx-ch5,Clearview Park,40.777455,-73.785511
zzz-223@627-s84-tsq,Elton Playground,40.665823,-73.880635
zzz-222@627-s8v-6rk,Lafayette Gardens Playground,40.689821,-73.95745
zzz-222@627-s96-wx5,Continental Army Plaza,40.71059,-73.960448
zzz-222@627-s8y-j7q,Classon Playground Lafayette,40.689445,-73.960694
zzz-222@627-sb6-j5f,St MichaelS Park,40.762884,-73.896978
23d-222@627-s4n-td9,Adventurous Explorers,40.7778,-73.952654
zzz-222@627-wc7-6kz,Kimlau Square,40.713489,-73.998018
222-223@627-vtz-8d9,The Stone House at Clove Lakes,40.617731,-74.108202
zzz-222@627-sb4-p5f,Woodtree Playground,40.777724,-73.902336
zzy-224@627-s8h-tjv,Hong Kong Street Cart,40.742603,-73.98777
225-222@627-s8r-tsq,Sutton East Tennis,40.759034,-73.960103
zzw-222@627-wgx-49z,P S 164,40.637042,-73.985475
zzz-222@627-s6c-2p9,Garden Melrose,40.821508,-73.915565
zzw-224@627-wc7-xdv,Central Parking,40.717662,-73.987327
zzz-222@627-s7k-fmk,P S 58q,40.729101,-73.889744
zzz-222@627-s8y-kxq,Taaffe Playground,40.695001,-73.960645
zzz-222@627-wfb-bkz,Arrochar Playground,40.597745,-74.070844
zzy-222@627-wd9-gx5,Lafayette Playground,40.592287,-73.988038
zzz-222@627-rwq-835,James Burke Ballfield,40.817492,-73.872969
zzz-222@627-s6f-rc5,Mill Pond Park,40.81999,-73.931344
zzz-222@627-s6h-ygk,Rose Hill Park,40.862418,-73.89001
zzz-222@627-s8v-fs5,Potomac Playground,40.682029,-73.944358
zzz-222@627-s86-xbk,London Planetree Playground,40.686119,-73.853247
zzz-222@627-vvf-5fz,New Dorp Beach,40.559733,-74.097062
zzy-222@627-vsz-3t9,New York City Department Of Parks And Recreation,40.552782,-74.176179
zzz-222@627-s9x-gp9,Mall Sixty Nine,40.736174,-73.780728
zzz-222@627-s8k-xh5,Luther Gulick Playground,40.715922,-73.98171
222-224@627-wc8-p5f,Central Parking,40.694158,-73.982767
zzz-222@627-rzp-rkz,Saul Weprin Playground,40.747594,-73.776459
zzw-222@627-wbz-vmk,Fish Bridge Park Dog Run,40.709139,-74.001599
zzz-222@627-s2c-skf,Hollis Court Malls,40.720265,-73.750181
zzz-222@627-vv3-jgk,Gaeta Park,40.610113,-74.149737
zzz-222@627-s95-sdv,Roebling Playground,40.706539,-73.961309
222-223@627-s8r-wzf,Wollman Rink,40.768097,-73.974413
zzw-224@627-wbz-v2k,Quest Diagnostics,40.713398,-74.005509
zzz-222@627-rws-rzf,Harding Park Beautification Project,40.807956,-73.858276
zzz-222@627-wgz-kpv,Dan Ross Playground,40.622772,-74.02164
zzz-222@627-s94-h5z,Saratoga Square Urban Renewal Area Site 164,40.678582,-73.911518
zzz-222@627-wh3-nyv,Thomas Greene Playground,40.68005,-73.985108
zzz-222@627-vsp-7bk,Annadale Green,40.541456,-74.177662
zzz-222@627-s7q-gtv,Benninger Playground,40.706992,-73.898491
zzz-222@627-vv3-4vz,Mariners Harbor Playground,40.636596,-74.160587
zzz-222@627-sbg-rff,Millbrook Playground,40.80452,-73.917087
zzz-222@627-s6b-3wk,Drew Playground,40.832903,-73.903282
zzz-222@627-wf5-c5z,White Neighborhood Park Playground,40.607595,-74.063147
222-222@627-s6n-94v,Fort Tryon Cottage & Heather Garden,40.859159,-73.934498
zzz-222@627-tmp-psq,Patricia A Brackley Park,40.58134,-73.845789
zzw-222@627-w7d-3yv,Nyc Open Space 223,40.506853,-74.229116
222-222@627-rzv-99f,Green Meadows Farm,40.74818,-73.721264
zzz-222@627-wc7-rtv,Mercer Playground,40.727811,-73.996021
222-225@627-s4m-w8v,The Balcony Lounge,40.779177,-73.962912
zzz-222@627-tn5-35z,Brookville Park,40.662246,-73.743376
zzz-222@627-s8n-nyv,Astoria Health Playground,40.767944,-73.932667
zzz-222@627-s4m-52k,Anibal Aviles Playground,40.801234,-73.962925
zzz-222@627-s6j-5zz,Thorpe Family Playground,40.856223,-73.894876
zzy-225@627-wc3-mkz,Pier 6 Dog Run,40.693222,-74.000694
zzz-222@627-s6m-3nq,P S 48,40.853792,-73.933369
zzz-222@627-s4t-3kf,Alexander Hamilton Playground,40.823031,-73.951286
zzz-222@627-s4k-jgk,Playground Eighty Nine Lxxxix,40.788645,-73.971891
zzw-222@627-s8g-jn5,Cooper Park,40.715683,-73.937477
zzy-222@627-s8s-2tv,The Pack Outdoor Gym,40.772325,-73.977482
zzy-222@627-s8m-j35,Stuyvesant Cove Park,40.733411,-73.974088
zzz-222@627-wc3-4qf,P S 15 Sypg,40.677343,-74.012276
zzz-222@627-wfz-2x5,Chiarantano Playground,40.636926,-73.933376
zzz-222@627-rw6-skf,Parkside Playground,40.868468,-73.867893
zzz-222@627-w7h-2hq,Tottenville Shore Park,40.508496,-74.254019
zzz-222@627-s6k-bx5,River Garden,40.841892,-73.876544
zzz-222@627-rwf-6ff,P S 68,40.891788,-73.838852
zzz-222@627-s7n-5j9,Pinocchio Playground,40.70531,-73.875293
zzy-222@627-s8z-wp9,Yellow Magnolia Canteen,40.666463,-73.961918
zzy-222@627-s7r-54v,Rosemary's Playground,40.704588,-73.905565
zzz-222@627-s93-hqz,Starr Playground,40.709926,-73.917771
zzy-222@627-s94-gtv,Marion Hopkinson Playground,40.681745,-73.912975
zzz-222@627-wh6-75z,Red Hook Recreation Area,40.671574,-74.00447
zzz-222@627-wgw-6zf,Gravesend Park,40.624032,-73.984331
zzy-223@627-wgh-z4v,Hunter Fishing,40.583498,-73.944999
zzy-225@627-s69-pjv,Dunkin',40.829623,-73.926188
zzz-222@627-s95-xh5,Marcy Playground,40.695519,-73.95147
zzy-222@627-wbz-tjv,New York City Hall,40.712803,-74.006021
zzz-222@627-s8w-nwk,P S 167,40.669774,-73.934389
zzy-224@627-s4n-9pv,Shakespeare Garden,40.77996,-73.970344
zzz-222@627-wbt-qpv,Chelsea Park,40.75002,-74.000531
zzz-222@627-s8v-syv,Citizens For A Better Community,40.688023,-73.926703
zzz-222@627-s6g-vj9,Colonel Charles Young Triangle,40.8272,-73.935896
zzw-222@627-s4m-bff,Tarr Family Playground,40.793716,-73.962563
zzw-222@627-wg8-mhq,Sebago Canoe Club,40.627143,-73.904005
zzy-222@627-wdz-ffz,Breezy Point Tip,40.550318,-73.935753
zzy-222@627-s9b-nwk,Kissena Corridor Park,40.747458,-73.821163
zzz-222@627-s92-rrk,Maria Hernandez Park,40.702895,-73.923784
zzw-222@627-s95-cbk,I S 291,40.696413,-73.914918
zzw-223@627-rw6-vj9,Zimmerman Playground,40.866089,-73.868757
zzy-223@627-s9b-zzz,Kissena Park,40.749753,-73.802534
zzz-222@627-rwb-djv,Jerome Park,40.87923,-73.891618
zzz-222@627-rvt-47q,Nyc Open Space 90,40.780241,-73.748919
zzz-222@627-s9f-py9,Grand Central Parkway Extension,40.750754,-73.851208
zzw-222@627-vs7-85f,Schmul Playground,40.590048,-74.188006
zzy-222@627-s4t-x89,Marcus Garvey Park Dog Run,40.802327,-73.943514
zzy-222@627-wdb-zvf,The New York Aquarium,40.574374,-73.974924
zzw-223@627-vty-59f,Veterans Neighborhood Park,40.637173,-74.131723
zzy-222@627-s4n-jn5,The Loeb Boathouse,40.775352,-73.968757
224-225@627-wdd-kcq,MatchPoint,40.595106,-74.001413
zzz-222@627-rwd-hh5,Seton Falls Park,40.886488,-73.838091
zzz-222@627-s8k-fzz,Dry Dock Playground,40.725479,-73.975441
zzz-222@627-rzn-c89,Detective William T Gunn Park,40.732018,-73.731576
222-226@627-s4m-w8v,Met Art,40.779435,-73.963238
zzw-222@627-rzp-zfz,Next Level Prep NYC,40.735664,-73.777382
zzy-222@627-s6f-bp9,The Little Red Lighthouse,40.847526,-73.946399
zzy-222@627-s6k-bx5,E 180th street,40.842224,-73.876117
